,price,area,bedrooms,bathrooms,stories,mainroad,guestroom,basement,hotwaterheating,airconditioning,parking,prefarea
478,2870000,3040,2,1,1,0,0,0,0,0,0,0
479,2870000,3630,2,1,1,1,0,0,0,0,0,0
480,2870000,6000,2,1,1,1,0,0,0,0,0,0
481,2870000,5400,4,1,2,1,0,0,0,0,0,0
482,2852500,5200,4,1,3,1,0,0,0,0,0,0
483,2835000,3300,3,1,2,0,0,0,0,0,1,0
484,2835000,4350,3,1,2,0,0,0,1,0,1,0
485,2835000,2640,2,1,1,0,0,0,0,0,1,0
486,2800000,2650,3,1,2,1,0,1,0,0,1,0
487,2800000,3960,3,1,1,1,0,0,0,0,0,0
488,2730000,6800,2,1,1,1,0,0,0,0,0,0
489,2730000,4000,3,1,2,1,0,0,0,0,1,0
490,2695000,4000,2,1,1,1,0,0,0,0,0,0
491,2660000,3934,2,1,1,1,0,0,0,0,0,0
492,2660000,2000,2,1,2,1,0,0,0,0,0,0
493,2660000,3630,3,3,2,0,1,0,0,0,0,0
494,2660000,2800,3,1,1,1,0,0,0,0,0,0
495,2660000,2430,3,1,1,0,0,0,0,0,0,0
496,2660000,3480,2,1,1,1,0,0,0,0,1,0
497,2660000,4000,3,1,1,1,0,0,0,0,0,0
498,2653000,3185,2,1,1,1,0,0,0,1,0,0
499,2653000,4000,3,1,2,1,0,0,0,1,0,0
500,2604000,2910,2,1,1,0,0,0,0,0,0,0
501,2590000,3600,2,1,1,1,0,0,0,0,0,0
502,2590000,4400,2,1,1,1,0,0,0,0,0,0
503,2590000,3600,2,2,2,1,0,1,0,0,1,0
504,2520000,2880,3,1,1,0,0,0,0,0,0,0
505,2520000,3180,3,1,1,0,0,0,0,0,0,0
506,2520000,3000,2,1,2,1,0,0,0,0,0,0
507,2485000,4400,3,1,2,1,0,0,0,0,0,0
508,2485000,3000,3,1,2,0,0,0,0,0,0,0
509,2450000,3210,3,1,2,1,0,1,0,0,0,0
510,2450000,3240,2,1,1,0,1,0,0,0,1,0
511,2450000,3000,2,1,1,1,0,0,0,0,1,0
512,2450000,3500,2,1,1,1,1,0,0,0,0,0
513,2450000,4840,2,1,2,1,0,0,0,0,0,0
514,2450000,7700,2,1,1,1,0,0,0,0,0,0
515,2408000,3635,2,1,1,0,0,0,0,0,0,0
516,2380000,2475,3,1,2,1,0,0,0,0,0,0
517,2380000,2787,4,2,2,1,0,0,0,0,0,0
518,2380000,3264,2,1,1,1,0,0,0,0,0,0
519,2345000,3640,2,1,1,1,0,0,0,0,0,0
520,2310000,3180,2,1,1,1,0,0,0,0,0,0
521,2275000,1836,2,1,1,0,0,1,0,0,0,0
522,2275000,3970,1,1,1,0,0,0,0,0,0,0
523,2275000,3970,3,1,2,1,0,1,0,0,0,0
524,2240000,1950,3,1,1,0,0,0,1,0,0,0
525,2233000,5300,3,1,1,0,0,0,0,1,0,1
526,2135000,3000,2,1,1,0,0,0,0,0,0,0
527,2100000,2400,3,1,2,1,0,0,0,0,0,0
528,2100000,3000,4,1,2,1,0,0,0,0,0,0
529,2100000,3360,2,1,1,1,0,0,0,0,1,0
530,1960000,3420,5,1,2,0,0,0,0,0,0,0
531,1890000,1700,3,1,2,1,0,0,0,0,0,0
532,1890000,3649,2,1,1,1,0,0,0,0,0,0
533,1855000,2990,2,1,1,0,0,0,0,0,1,0
534,1820000,3000,2,1,1,1,0,1,0,0,2,0
535,1767150,2400,3,1,1,0,0,0,0,0,0,0
536,1750000,3620,2,1,1,1,0,0,0,0,0,0
537,1750000,2910,3,1,1,0,0,0,0,0,0,0
538,1750000,3850,3,1,2,1,0,0,0,0,0,0
